Id,SalePrice
2734,139137.32768162034
2735,116655.06130011808
2736,136008.56252197336
2737,109727.06806840817
2738,148049.99799090513
2739,170260.04003073895
2740,133928.02661455964
2741,132420.12865744415
2742,157523.24143271596
2743,131080.25401866066
2744,149025.66498273565
2745,137904.24534141025
2746,126790.7592871068
2747,145833.14437058897
2748,118487.19216721528
2749,119749.71548220386
2750,113839.4109464752
2751,112915.51914459642
2752,234859.78070454884
2753,147715.92157579274
2754,238195.46995984437
2755,133296.37290703988
2756,93149.48229397308
2757,88875.21892850944
2758,91376.73171307809
2759,140574.75068061028
2760,128604.92491351394
2761,135979.42783404284
2762,136403.97279863714
2763,195158.31446939794
2764,155723.15254418922
2765,249869.85527512638
2766,112936.07916114002
2767,90606.09144063146
2768,120612.68828738462
2769,126009.73903550749
2770,146902.71813441522
2771,107093.21826761615
2772,104497.09373788732
2773,141441.71738412604
2774,120599.60577956827
2775,130920.732690761
2776,143365.06372639918
2777,146157.4777260617
2778,127146.42505515771
2779,123165.052209714
2780,110884.43392067385
2781,96929.21686658873
2782,96650.16205324052
2783,88667.47857899543
2784,124833.93570196455
2785,126266.71460151314
2786,71769.81504713996
2787,114622.84369622207
2788,84163.24423108221
2789,181886.4926084065
2790,96225.13297501561
2791,119861.09713146903
2792,80012.74821576479
2793,156942.7969727183
2794,87183.07683546667
2795,118193.40304769803
2796,94837.36596820052
2797,200359.67796076904
2798,109641.67489806486
2799,111425.34249231538
2800,88769.65225619967
2801,112368.9499703177
2802,125612.62453898102
2803,174613.8591510386
2804,137310.83025301245
2805,105138.80965147456
2806,97510.26734673335
2807,156178.07101717257
2808,138132.27191038243
2809,124038.759941252
2810,118442.43581415786
2811,151475.19283784475
2812,164579.79395295447
2813,178433.55450441688
2814,179164.68912629777
2815,109858.98430046569
2816,211399.10304030578
2817,139277.28738385596
2818,123847.30379079435
2819,167052.466512152
2820,131418.50623249877
2821,122856.97654607012
2822,187165.1310281646
2823,275792.28255539906
2824,159176.29250873384
2825,150451.51040990863
2826,124266.47839270564
2827,132187.17001093487
2828,217496.72332089033
2829,205255.07623697617
2830,231713.8660418257
2831,194510.6074206639
2832,231964.93478697064
2833,253252.22435201917
2834,203860.94777421348
2835,236745.90495551916
2836,185086.41576210008
2837,164423.85245459495
2838,143083.71644231273
2839,176075.36743467822
2840,194090.99276510035
2841,201265.0104393872
2842,224216.75210909266
2843,138718.82340660927
2844,160386.84303516793
2845,110677.38079899849
2846,201386.31797163226
2847,198313.68084359576
2848,226227.65815137056
2849,201071.3472219934
2850,288594.49518957926
2851,219859.2338346002
2852,239847.29390943397
2853,232298.4452798027
2854,156556.31715977745
2855,203807.6380468703
2856,196072.07046823806
2857,187359.50652121427
2858,194246.77525287823
2859,115031.17113612594
2860,117051.49752740633
2861,118275.62282986243
2862,212495.40272643068
2863,133339.20466503195
2864,245059.28751641116
2865,162859.71441523154
2866,187504.20398449438
2867,91542.90745630884
2868,124334.39536946043
2869,111519.72505356069
2870,133886.814929495
2871,103812.97632612316
2872,67931.18536990402
2873,104600.56089713045
2874,115304.93898220256
2875,121121.02446228424
2876,167263.76463234256
2877,117077.70072029953
2878,148260.23652703452
2879,129325.00371911754
2880,107306.61494376221
2881,132432.98781868015
2882,130534.23779556408
2883,159465.5848002834
2884,209790.33591853367
2885,156197.5223823612
2886,189527.9524951215
2887,103104.75834920463
2888,130761.80920351722
2889,76386.1983599486
2890,86341.1344658911
2891,133461.98607606732
2892,72250.72328509326
2893,102682.96949590725
2894,73359.93502197246
2895,253302.61516822813
2896,248920.8988124438
2897,199006.23948695365
2898,177189.20696935704
2899,211917.6075910609
2900,152399.37028921588
2901,179769.92132634996
2902,175170.44213924053
2903,327373.75304732245
2904,325170.7072454698
2905,80277.0219103535
2906,232600.40212723185
2907,127822.49381152468
2908,120362.43623384043
2909,170808.36607627
2910,89749.33279157692
2911,102283.84573859966
2912,145467.4744162226
2913,101846.33452279642
2914,94359.22628093575
2915,94359.22628093575
2916,103269.84798624694
2917,155218.8605944881
2918,119912.3526500476
2919,236551.23511747053
